filename,question_1a_health_policy,question_1a_confidence,question_1a_explanation,question_1b_ghpl_categories,question_1b_confidence,question_1b_explanation,metadata_extracted,title,doc_type,health_topic,creator,year,country,language,governance_level,overall_confidence,metadata_completeness,processing_time_seconds,processed,error_message
National-cancer-strategic-framework-2017-2022-min.pdf,True,0.97,"This document is published by the National Department of Health, Republic of South Africa (official letterhead and multiple ministerial/director-general forewords and acknowledgements are present), so it is from an authoritative national government health source.",True,0.95,"The content is a national, disease-specific strategic framework (National Cancer Strategic Framework 2017–2022) that sets vision, mission, guiding principles, goals and implementation targets for cancer prevention and control. This matches the GHPL definition of a 'National Control Plan' (a strategic plan focused on controlling a specific disease).",True,National Cancer Strategic Framework for South Africa 2017–2022,National Control Plan,Cancer,Ministry,2017,South Africa,English,National,0.985,1.0,63.88,True,
Which-milk-is-best-a4-cook-islands.pdf,True,0.85,The document displays the Heart Foundation logo and URL (heartfoundation.org.nz) and is clearly produced by the Heart Foundation — a national health NGO/charity that provides public health advice. This makes it an authoritative health source (non-governmental but recognized in the health sector).,False,0.95,"The content is a public-facing educational leaflet about types of milk, calcium and saturated fat for infants/children (Cook Islands Māori). It is a fact-sheet/brochure, not a formal policy, law, national strategy, national control plan, action plan, or an evidence-based clinical guideline as defined in the GHPL glossary.",False,,,,,,,,,,,13.09,True,
ICCP_ECHO_REV_OG_Oct_2024_1.pdf,True,0.95,"The material is from the US National Cancer Institute (NIH) — Center for Global Health — evident from NCI/NIH logos and speaker attribution. This is an authoritative government health agency with mandate on cancer research and policy, so it qualifies as an authoritative health source.",False,0.9,"The document is a slide presentation discussing research agendas and how research fits into National Cancer Control Plans; it is not itself a formal policy, law, national health strategy, national control plan, action plan, or evidence-based guideline. Presentations/slide decks are explicitly excluded from the GHPL categories despite referencing official plans.",False,,,,,,,,,,,16.42,True,
State-divorce-rates-90-95-99-21.pdf,True,0.95,"The table is published by CDC/NCHS (National Vital Statistics System), a U.S. federal public health agency responsible for national health statistics — an authoritative government health source.",False,0.9,"This document is a statistical data report of divorce rates by state and year (provisional counts/rates). It does not contain policy, law, strategy, control plan, action plan, or clinical/public‑health guidelines — it is pure surveillance/statistical output and therefore does not fit any of the six GHPL categories.",False,,,,,,,,,,,8.68,True,
GHA_D1aia_S23_NATIONAL_GUIDELINES_FOR_THE_MANAGEMENT_OF_CARDIOVASCULAR_DISEASES.pdf,True,0.95,"This is an official publication produced by the Republic of Ghana Ministry of Health (First Edition 2019) with Ghana Health Service involvement. The document contains ministerial foreword, Director-General preface, official seal/logo, contact details and imprint — all indicators of an authoritative national health source.",True,0.95,"The content, title pages and structure indicate this is a clinical practice document titled 'National Guidelines for the Management of Cardiovascular Diseases' — an evidence-based advisory for clinical/public health practice. It matches the GHPL definition of GUIDELINE rather than a policy, law, strategy or action plan.",True,National Guidelines for the Management of Cardiovascular Diseases,Health Guideline,Cardiovascular Health,Ministry,2019,Ghana,English,National,1.0,1.0,49.94,True,
Heart-healthy-eating-simple-steps.pdf,False,0.8,"The document is a short public-facing healthy eating brochure with simple tips and meal swaps (e.g., 'Add one more vege', 'Swap from white bread to wholegrain', 'Try homemade instead of bought takeaways'). It lacks any visible government or official health authority branding, formal approval language, legal or institutional identifiers, or other indicators that it is an official policy document from a ministry, national public health institute, or professional medical society.",False,0.9,"The content is educational/patient-facing material (a nutrition tip sheet/brochure) rather than a Policy, Law, National Health Strategy, National Control Plan, Action Plan, or evidence-based Guideline. It does not set goals, legal requirements, strategic actions, implementation timelines, responsibilities, or provide systematically developed clinical/public-health recommendations — therefore it does not fit any GHPL category.",False,,,,,,,,,,,12.25,True,
CAN_D1_CTFPC_Guidelines_Blood_Pressure_Screening.pdf,True,0.9,"This document contains national screening recommendations produced by the Canadian Task Force on Preventive Health Care in collaboration with the Canadian Hypertension Education Program and references the Public Health Agency of Canada. It is an evidence-based, peer-reviewed clinical recommendation intended to guide practice, originating from authoritative national-level bodies.",True,0.95,"The content is an evidence-based set of clinical screening recommendations, developed via systematic review and GRADE-style appraisal, including implementation considerations and performance measures — characteristic of a GUIDELINE (clinical practice guideline). It is not a law, high-level policy, or action/implementation plan.",True,Recommendations on Screening for High Blood Pressure in Canadian Adults,Health Guideline,Cardiovascular Health,Association,2013,Canada,English,National,0.89,1.0,53.16,True,
Official-Documents-Loan-Agreement-for-Loan-8934-IN-Closing-Package.pdf,True,0.95,This is an official Loan Agreement between the Government of India (Borrower) and the International Bank for Reconstruction and Development (World Bank) to finance the Tamil Nadu Health System Reform Program. It is a formal government/World Bank instrument tied to a state health program and references state health departments and implementing entities — therefore it is from authoritative public-sector sources related to health.,False,0.95,"The document is a financing/legal Loan Agreement (including schedules describing the Program, Disbursement Linked Results and implementation arrangements). It is not a policy, law, national health strategy, national control plan, implementation/action plan, or clinical guideline as defined in the GHPL glossary. While it references a Program Action Plan and program activities, the Agreement itself is a contractual/financial instrument rather than one of the six GHPL document types.",False,,,,,,,,,,,310.96,True,
Northern_plains_ccc_plan.pdf,True,0.9,"This document is produced by the Great Plains Tribal Chairmen’s Health Board/Northern Plains Cancer Coalition and is supported by a CDC cooperative agreement. It is a regional tribal public-health planning product created by an established tribal health authority working with federal public-health partners, which qualifies it as an authoritative health source.",True,0.9,"The document is a comprehensive, disease-specific cancer control plan with stated long-term goals, objectives, measurable targets and strategies across prevention, screening, treatment, survivorship and surveillance. This matches the GHPL definition of a (regional) National Control Plan for a specific health problem (cancer).",True,Northern Plains American Indian Comprehensive Cancer Plan: A Revision for Years 2013-2017,National Control Plan,Cancer,Association,2014,United States,English,Regional,0.875,1.0,57.85,True,
Weiderpass-JCP-2018.pdf,False,0.95,"This is a peer-reviewed commentary/article published in the Journal of Cancer Policy (Elsevier) by an individual academic author discussing the role of IARC/WHO. It is not issued by a government, national public health institute, WHO/UN agency, or official professional body and therefore is not an authoritative health policy source.",False,0.95,"The document is an academic commentary/opinion piece discussing policy relevance and roles; it does not contain formal policy statements, laws, a national strategy, control plan, implementation/action plan, or evidence-based clinical/public-health guidelines, so it does not fit any of the six GHPL categories.",False,,,,,,,,,,,12.08,True,
Whole-grains-evidence-paper.pdf,True,0.85,"This is an evidence paper produced by the Heart Foundation (national cardiovascular charity/interest group) summarising evidence on whole grains and heart health. The Heart Foundation is a well-known authoritative nonprofit organisation in the cardiovascular health space and produces position statements used in practice, so this is from an authoritative health source (NGO/foundation with recognized role in health guidance). It is not a government ministry, WHO/UN agency, or purely academic paper, but is an organisation that informs policy and practice.",False,0.9,"The document is an evidence review / 'evidence paper' supporting the Heart Foundation's position. It does not itself constitute a formal policy, law, national health strategy, national control plan, implementation action plan, or a clinical/public-health guideline (it summarises evidence and implications but does not present formal guideline recommendations or regulatory mandates). Therefore it does not fit any of the six GHPL categories.",False,,,,,,,,,,,24.44,True,
Cancer_Plan_Ghana_Ministry_of_Health.pdf,True,0.95,"This is an official Ministry of Health / Ghana Health Service document (contains Ministry crest, ministerial foreword, lists of national steering committee and technical working groups) and sets out a nationwide cancer programme. It is therefore from an authoritative national health source.",True,0.92,"The content is a comprehensive, time-bound national strategy for cancer prevention and control (2012–2016) with objectives, implementation chapters, monitoring & evaluation indicators and budget — matching the definition of a National Control Plan (disease-specific strategic plan).",True,National Strategy for Cancer Control in Ghana,National Control Plan,Cancer,Ministry,2011,Ghana,English,National,0.985,1.0,51.31,True,
FJI_B3_Final_NCD_Strategic_Plan_2015-2019_30.4.15_1.pdf,True,0.95,"The document is an official strategic plan produced by the Ministry of Health & Medical Services (Fiji) — includes ministerial foreword, ministry logo/letterhead, structured sections (goals, objectives, implementation annexes) and references to national surveys and inter-ministerial actions, indicating an authoritative government health source.",True,0.9,"This is a national strategic plan focused on prevention and control of non-communicable diseases (NCDs) with goals, targets, intervention areas and an implementation annex. It matches the 'National Control Plan' category (disease/health-problem-specific national strategic plan) rather than a general health-sector strategy or clinical guideline.",True,Non-Communicable Diseases Strategic Plan 2015-2019,National Control Plan,Non-Communicable Disease,Ministry,2015,Fiji,English,National,0.97,1.0,179.77,True,
Occupational-Health-Safety-Policy-Guidelines-for-Health-Sector.pdf,True,0.98,"The document is produced by the Ministry of Health / Ghana Health Service (MOH/GHS), includes an Hon. Minister foreword, official logos, and references collaboration with WHO. It is an official sector-level document addressing occupational health and safety for health workers, indicating an authoritative national health source.",True,0.9,"This is a combined 'Policy and Guidelines' document: it contains a formal policy statement, objectives, scope and administrative arrangements (characteristics of a POLICY) and detailed technical guidance, procedures and annexes (characteristics of GUIDELINES). It therefore fits the GHPL categories of POLICY and GUIDELINE (primary as a policy document with accompanying official guidelines). It is not a law, national health strategy, control plan, or narrow action plan.",True,Occupational Health and Safety Policy and Guidelines for the Health Sector,Policy,,Ministry,2010,Ghana,English,National,0.893,0.875,279.06,True,
5e148832db60a2044c2d1ff5.pdf,True,0.85,This was produced by the World Heart Federation (published in the journal Global Heart). The World Heart Federation is an established international professional medical federation/NGO representing cardiology societies and is an authoritative source for cardiovascular public health information and advocacy.,False,0.95,"The document is an epidemiological/regional profile (data brief/atlas-style pages with DALYs, maps and charts). It does not contain a policy statement, law, national strategy, national control plan, implementation/action plan, or clinical/public health guideline.",False,,,,,,,,,,,15.25,True,
9387-2900853-CVD-Outcomes_web1.pdf,True,0.95,"This is an official Department of Health publication (Crown copyright 2013) with ministerial foreword and intended audience of NHS commissioners, local authorities and health leaders. It is framed as Best Practice Guidance and provides national-level advice for health system actors, indicating it comes from an authoritative government health source.",True,0.9,"The document is a national, disease-specific strategy setting ambitions and 10 key actions to improve cardiovascular disease outcomes for commissioners and providers. It defines goals, priorities and recommended interventions for controlling a specific health problem (cardiovascular disease), so it fits the 'National Control Plan' category rather than law, clinical guideline, or narrow implementation-only action plan.",True,Cardiovascular Disease Outcomes Strategy,National Control Plan,Cardiovascular Health,Ministry,2013,England,English,National,0.965,1.0,59.26,True,
Db290.pdf,True,0.99,This is a data brief produced by the U.S. Department of Health and Human Services / Centers for Disease Control and Prevention (National Center for Health Statistics) reporting NHANES survey results on total and HDL cholesterol. It is from an authoritative government public health source.,False,0.98,"The document is a statistical data brief reporting prevalence, trends, methods, and references. It does not establish policy, law, a national health strategy, a disease control plan, an implementation/action plan, or provide evidence-based clinical/public-health guidelines, so it does not fit any of the six GHPL categories.",False,,,,,,,,,,,15.49,True,
24-or-48-hour-cardiac-holter-monitoring.pdf,False,0.9,"The document is a patient-facing informational brochure about 24–48 hour cardiac Holter monitoring bearing the Heart Foundation logo and noting co-development with a regional 'Midland Cardiac Network'. The Heart Foundation is an NGO/charity rather than a government ministry, national public health institute, or official regulatory body, and the content is educational rather than an official policy or professional-standard document.",False,0.95,"This is a patient information leaflet detailing how to prepare for and use a Holter monitor (instructions, risks, reminders). It lacks the features of POLICY, LAW, National Health Strategy, National Control Plan, ACTION PLAN, or a formal GUIDELINE (no evidence review, recommendations for practice development, timelines, responsibilities, or legal language). Patient education materials are explicitly excluded from the GHPL categories.",False,,,,,,,,,,,24.05,True,
Disclosable-Version-of-the-ISR-Andhra-Pradesh-Health-Systems-Strengthening-Project-P167581-Sequence-No-04.pdf,False,0.9,"This is a World Bank Implementation Status & Results Report (ISR) for the Andhra Pradesh Health Systems Strengthening Project. It is produced by the World Bank (an international development/finance institution) reporting on a government-run project; it is not itself a government ministry policy, legal instrument, national health authority statement, or professional-society standard.",False,0.9,"The document is a project progress/disbursement and results monitoring report (ISR) with indicators, status updates and financial data. It does not contain a formal policy, law, national health strategy, national control plan, implementation/action plan with detailed responsibilities, nor evidence-based clinical guidelines.",False,,,,,,,,,,,28.25,True,
Healthcare_Worker_2019_ART_Guidelines_Flipchart_pr.pdf,True,0.95,"This document is a summary flip-chart of the 2019 ART clinical guidelines produced by the Department of Health, Republic of South Africa (government ministry logo present) and supported by PEPFAR/CDC. It contains official clinical guidance and references the national ART guidelines and SOPs, indicating an authoritative government health source.",True,0.95,"The content provides clinical recommendations, dosing, drug interactions, PMTCT changes and algorithms for ART service delivery — characteristic of clinical practice guidelines/standard treatment guidance. It is a summary job aid of the national 2019 ART Guidelines, so it fits the GHPL 'GUIDELINE' category rather than policy, law, or strategy.",True,Healthcare Worker 2019 ART Guidelines Summary Flip Chart,Health Guideline,,Ministry,2019,South Africa,English,National,0.883,0.875,62.0,True,
Ucl_faculty_of_population_health_sciences_strategy_word.pdf,False,0.95,"This is a strategic plan from UCL Faculty of Population Health Sciences — an academic institution (university faculty). It is not a government ministry, national public health institute, official health authority, or professional medical society with formal policy-setting authority.",False,0.95,"The document is an institutional strategic plan for a university faculty (education, research, enterprise ambitions). It does not match any GHPL categories: it is not a national policy, law, national health strategy, national control plan, formal implementation/action plan for a government policy, nor an evidence-based clinical/public-health guideline.",False,,,,,,,,,,,12.92,True,
Db71.pdf,True,0.99,"This is an official CDC/NCHS data brief published by the U.S. Department of Health and Human Services / Centers for Disease Control and Prevention (National Center for Health Statistics). It is a government-produced public health statistical report, which qualifies it as an authoritative health source.",False,0.98,"The document is a data brief presenting survey results, methods, figures, and summary findings (NHANES analysis). It does not set policy, create law, present a national strategy/control plan, provide an implementation action plan, or issue evidence-based practice guidelines. Therefore it does not fit any of the six GHPL categories.",False,,,,,,,,,,,63.64,True,
120613cancerplanen.pdf,True,0.95,"This is an official government health document: it carries Welsh Government and NHS Wales branding, includes ministerial and NHS chief executive forewords, sets national expectations for cancer services, and outlines outcomes, performance measures and required actions for Local Health Boards and partners.",True,0.9,"This is a disease-specific national delivery/strategy document for cancer with goals, outcomes, targets and actions for implementation across NHS Wales. It functions as a National Control Plan for cancer (a national-level plan to control a specific disease) with operational delivery elements.",True,Together for Health – Cancer Delivery Plan: A Delivery Plan up to 2016 for NHS Wales and its Partners,Action Plan,Cancer,Ministry,2012,Wales,English,Regional,0.915,1.0,89.03,True,
IND_D1aic_Final_Cervical_Cancer_Module_-_Web_Optimized_PDF_Version_-_02.08.18.pdf,True,0.95,"This is an official document produced under the Ministry of Health & Family Welfare / National Health Mission (Government of India). It includes government letterhead/seal, references the NCD Technical Advisory Group set up by MoHFW, and contains guidance intended for clinical staff in the national programme—clear indicators of an authoritative health source.",True,0.95,"The content is a formal, evidence-based clinical guidance/manual on screening and management of cervical cancer for secondary-level health facilities (procedures, algorithms, treatment and follow-up). This matches the 'GUIDELINE' category (clinical/practice guideline) in the GHPL taxonomy.",True,Screening and Management of Cervical Cancer at Secondary Level Health Care Facilities,Health Guideline,Cancer,Ministry,2016,India,English,National,0.97,1.0,227.27,True,
20-0679.pdf,True,0.95,"This is an article published in Emerging Infectious Diseases (www.cdc.gov/eid), a peer-reviewed journal of the U.S. Centers for Disease Control and Prevention (a national government public health agency), so it originates from an authoritative health source.",False,0.9,"The document is an epidemiologic research article/report analyzing BRFSS data to estimate prevalence of chronic conditions related to COVID-19 risk. It is not a policy, law, national strategy, control plan, action plan, or evidence-based guideline.",False,,,,,,,,,,,11.28,True,
GHA_B14_S23_Alcohol_REGULATIONS_2023.pdf,True,0.98,"This document is a set of Alcohol Control Regulations issued “in exercise of the power conferred on the Minister responsible for Health, in consultation with the Food and Drugs Authority” under the Public Health Act, 2012 (Act 851). It contains formal legal/regulatory provisions, enforcement powers and administrative structures tied to government authorities — indicating an official governmental health source.",True,0.98,"The content is a legally framed regulation (licensing, offences, penalties, enforcement powers, ministerial authority and statutory references). It is a binding legal instrument rather than a strategy, guideline or report, so it best fits the LAW category (regulations/legislation).",True,"Alcohol Control Regulations, 2023",Law,,Ministry,2023,Ghana,English,National,0.925,0.875,108.65,True,
FJI_D1aia_s21_Cardiovascular-Drug-Guidelines.pdf,True,0.95,"This is a clinical guideline document produced for the Ministry of Health and Medical Services, Government of Fiji and prepared by a Cardiovascular Guidelines Committee with FHSSP/Australian Aid support. It includes a ministerial foreword, version number and date, and is intended as official clinical guidance — indicating an authoritative government health source.",True,0.95,"The document is a formal, evidence‑based clinical practice guideline (Cardiovascular Therapeutic Guidelines) containing treatment recommendations, protocols (e.g. heparin, streptokinase, warfarin), and structured clinical guidance. This matches the GHPL 'GUIDELINE' category.",True,Cardiovascular Therapeutic Guidelines,Health Guideline,Cardiovascular Health,Ministry,2015,Fiji,English,National,0.975,1.0,173.82,True,
IRL_B3_Policy_Framework-Tackling_chronic_disease.pdf,True,0.95,"This is an official publication of the Department of Health and Children (Ireland) — includes department logo/letterhead, minister’s foreword (Mary Harney, TD), ISBN and government contact details. It is therefore from an authoritative government health source.",True,0.95,"The document is a formal policy framework titled 'Tackling Chronic Disease: A Policy Framework for the Management of Chronic Diseases' that defines goals, principles and required actions for prevention and management of chronic disease. This matches the GHPL definition of a POLICY (policy framework/strategic policy document).",True,Tackling Chronic Disease: A Policy Framework for the Management of Chronic Diseases,Policy,Non-Communicable Disease,Ministry,,Ireland,English,National,0.935,0.875,60.19,True,
CAN_D1_2011-breast-cancer-clinician-mammography-recommendation-en.pdf,True,0.95,"The document is published by the CTFPHC (Canadian Task Force on Preventive Health Care) and includes logos and links to Public Health Agency of Canada resources. CTFPHC is an authoritative Canadian body that issues national preventive health recommendations, so this is from an official health authority.",True,0.98,"The content is an evidence-based set of screening recommendations (target population, strength of recommendation, quality of evidence, harms/benefits, implementation and special considerations). This matches the definition of a GUIDELINE.",True,CTFPHC Recommendation for Screening for Breast Cancer with Mammography,Health Guideline,Cancer,Agency,2011,Canada,English,National,0.875,1.0,61.61,True,
Subm-military-activities-toxics-aca-34-yogi-h-hendlin.pdf,False,0.95,"This is an academic/commentary submission by an individual researcher (Yogi H. Hendlin, PhD) to the UN Special Rapporteur on toxics and human rights. It summarizes evidence and offers policy recommendations but is not issued by a government health agency, WHO/UN health body, national public health institute, or professional medical society—therefore not an authoritative health source per the given criteria.",False,0.95,"The document is an evidence-based commentary/advocacy submission with recommendations. It does not constitute a formal policy, law, national health strategy, national control plan, implementation-focused action plan with timelines/responsibilities, or an evidence-based clinical/public-health guideline. It lacks official approval, legal force, detailed implementation steps, or guideline development processes.",False,,,,,,,,,,,71.62,True,
MNH_COVID-19_guidelines_-_Version_2.2_-_2020-04-22_Framework.pdf,True,0.9,"The document is a national-level framework collated by the SAMRC/University of Pretoria Maternal and Infant Health Care Strategies Unit in direct collaboration with the National Department of Health and provincial health departments. Contributors include NDoH staff and national ministerial committees and professional societies; appendices reference NDOH algorithms and provincial departments. It is intended to guide health system response for maternal and neonatal care during COVID‑19, consistent with an authoritative health-source product.",True,0.95,"The content is predominantly clinical and health-service guidance: structured recommendations, algorithms, protocols, checklists and operational guidance for maternal and newborn care during COVID‑19. This matches the GHPL definition of a GUIDELINE (clinical/public health guidance), rather than a law, high-level policy or purely data report.",True,Framework and Guidelines for Maternal and Neonatal Care During a Crisis: COVID-19 Response,Health Guideline,,Agency,2020,South Africa,English,National,0.899,0.875,70.89,True,
Sacmducs_ccsmmuac_m_bio-eng.pdf,True,0.99,"The document uses Health Canada/Santé Canada letterhead and contains a Scientific Advisory Committee membership list for Medical Devices Used in Cardiovascular Systems. Health Canada is the federal government health authority, so this is from an authoritative health source.",False,0.95,"The content is a membership list and biographical information for an advisory committee — an administrative/organizational document. It does not constitute a policy, law, national health strategy, national control plan, action plan, or evidence-based clinical guideline.",False,,,,,,,,,,,13.58,True,
Heart-failure-action-plan-korean.pdf,False,0.9,"This is a patient-facing leaflet produced by the Heart Foundation (New Zealand) — a registered charity/NGO — rather than a government ministry, national public health institute, or official regulatory body. It is educational material for patients, not an authoritative health policy document.",False,0.95,"The content is a self-management/action checklist/brochure for heart failure patients (patient education). It does not contain formal policy, law, national strategy, national control plan, implementation/action plan with responsibilities/timelines, nor is it a systematically developed clinical guideline, so it does not fit any of the six GHPL categories.",False,,,,,,,,,,,52.27,True,
NATIONAL_HEALTH_IN_ALL_POLICIES_STRATEGIC_FRAMEWORK_3.pdf,True,0.95,"The document is an official strategic framework produced by the Ministry of Health, Republic of Zambia (contains ministerial foreword, ministry contacts, official logos and government addresses). It is an authoritative government health source setting national-level direction on integrating health across sectors.",True,0.95,"This is a Health in All Policies Strategic Framework (2017–2021) that sets vision, mission, guiding principles, strategic objectives and actions, and implementation/coordination arrangements. It functions as a policy/framework document rather than a law, clinical guideline, narrow disease control plan, or an operational action plan—so it fits the 'POLICY' category (policy framework/strategic policy document).",True,National Health in All Policies Strategic Framework 2017-2021,Policy,,Ministry,2018,Zambia,English,National,0.941,0.875,896.57,True,
Blood-pressure-poster.pdf,False,0.95,"The document displays the Heart Foundation logo and is an informational health charity/NGO materials piece (public education brochure). It is not from a government ministry, national public health institute, official health authority, or professional medical society that issues policy; therefore it is not an authoritative health policy source.",False,0.95,"Content and format are a patient-facing educational brochure/fact sheet about blood pressure and behaviour change (infographic), not a policy, law, national strategy, control plan, action plan, or evidence-based clinical guideline. Such public education materials are explicitly excluded from the GHPL categories.",False,,,,,,,,,,,12.32,True,
5e148832db60a2044c2d5f3a.pdf,False,0.95,"This document is published by the World Health Organization (WHO) (WHO logo, WHO publication number WHO/NMH/NVI/18.14, copyright notice). Per the user’s rules, WHO/UN agency documents are to be treated as NOT meeting the specified ‘‘authoritative’’ sources (government ministries, national authorities, professional standard-setting bodies), so the answer is False.",True,0.85,"The content is an operational implementation guide/technical package (HEARTS) that provides step-by-step implementation actions, templates, facility assessment tools and monitoring guidance for rolling out CVD management in primary care. That makes it an implementation-focused, action-oriented document and it best fits the GHPL category 'Action Plan' (implementation plan), rather than a law, national strategy, or strictly clinical guideline.",False,,,,,,,,,,,22.72,True,
Oregon_Cancer_Control_Plan.pdf,True,0.95,"This is a statewide cancer control plan developed by the Oregon Partnership for Cancer Control in collaboration with Oregon Health Services (state health agency) and funded in part by a CDC planning grant. It is an official, action-oriented document addressing cancer prevention, screening, treatment and survivorship across Oregon.",True,0.95,"This is a disease-specific strategic plan for cancer at the state level with goals, objectives and strategies for 2005–2010. It matches the definition of a National Control Plan (state cancer control programme/strategic plan).",True,Oregon Comprehensive Cancer Plan: Our Call to Action — A Statewide Blueprint for Cancer Prevention and Control in Oregon 2005–2010,National Control Plan,Cancer,Association,2005,United States,English,Regional,0.9,1.0,471.62,True,
GBR_D1aiaa_S23_NICE_publications.pdf,True,0.95,"The text refers to the National Institute for Health and Clinical Excellence (NICE), an authoritative UK public health body that issues evidence-based clinical and public health guidance and standards.",False,0.9,"This excerpt is an informational note pointing to NICE guidance and implementation resources. It does not itself present a guideline, policy, law, national strategy, national control plan, or action/implementation plan.",False,,,,,,,,,,,10.27,True,
Pease-Study-Report-508.pdf,True,0.95,"The report is prepared by the Agency for Toxic Substances and Disease Registry (ATSDR), U.S. Department of Health and Human Services — a federal public health authority (includes CDC/IRB references and official office/author names).",False,0.95,"This is an epidemiologic study report (design, methods, cohort description, PFAS measurements and results). It is a research/data report, not a policy, law, national health strategy, national control plan, action plan, or evidence-based clinical/public-health guideline.",False,,,,,,,,,,,9.9,True,
National_Contraception_Clinical_Guidelines_Final_2021.pdf,True,0.99,"This document is published by the National Department of Health, Republic of South Africa (official logos, ISBN, foreword by the Acting Director General). It is an official government clinical guidance product developed in consultation with national/provincial stakeholders and recognised health partners.",True,0.98,"The content is a systematically developed, evidence-based set of clinical recommendations and implementation guidance for contraceptive services (chapters, algorithms, method-specific guidance, references, job aids). This matches the GHPL 'GUIDELINE' category (clinical practice guidelines).",True,National Contraception Clinical Guidelines,Health Guideline,,Ministry,2019,South Africa,English,National,0.957,0.875,102.4,True,
AF0Integrated01et010Appraisal0Stage.pdf,False,0.9,"This is a World Bank Integrated Safeguards Datasheet (project appraisal) for additional financing of the Tamil Nadu Health Systems Project. It is a donor/World Bank project document describing safeguards, project components and implementation arrangements rather than an official health policy or standard issued by a government health ministry or professional health authority.",False,0.95,"The document is a project appraisal/safeguards report and does not constitute a Policy, Law, National Health Strategy, National Control Plan, Action Plan, or clinical/public health Guideline. It outlines project components, safeguard measures and implementation details rather than providing a formal policy, legal instrument, national strategy/plan, implementation action plan or evidence-based guideline.",False,,,,,,,,,,,15.36,True,
E_hkcs_fully.pdf,True,0.96,"This is an official government publication: cover and text show the Government of the Hong Kong Special Administrative Region and logos of Department of Health, Food and Health Bureau and Hospital Authority; foreword by the Secretary for Food and Health and preface by the Director of Health/HA Chief Executive indicate ministerial/official authorship and purpose. Content addresses population-level cancer prevention and control across the care continuum.",True,0.92,"The document is a comprehensive, government-endorsed strategic plan focused on prevention and control of a specific disease (cancer) for Hong Kong, setting vision, mission, priorities and system-level actions. This matches the GHPL definition of a National Control Plan (strategic plan for a specific disease). It is not a law, clinical guideline, or narrow implementation-only action plan.",True,Hong Kong Cancer Strategy 2019,National Control Plan,Cancer,Ministry,2019,Hong Kong,English,Regional,0.965,1.0,53.96,True,
CAN_B5_S23_II-5-Canadian_Strategy_Cancer_Control_2019-2029.pdf,True,0.95,"The document is the Canadian Strategy for Cancer Control published by the Canadian Partnership Against Cancer, an organization created by the federal government and funded through Health Canada that serves as the national steward for cancer strategy implementation. It is a national-level, quasi-official entity with a policy/implementation mandate across the cancer system, and the document contains formal strategy content (vision, priorities, foreword, stewardship).",True,0.95,"This is a disease-specific, national-level strategic plan for cancer control (Canadian Strategy for Cancer Control 2019–2029) presenting vision, priorities and actions for the country. It fits the GHPL definition of a National Control Plan (national cancer control programme/strategy) rather than a narrow research report or implementation-only action plan.",True,Canadian Strategy for Cancer Control 2019–2029,National Control Plan,Cancer,Agency,2019,Canada,English,National,0.915,1.0,138.62,True,
HMA-Humana_Cancer_Brochure.pdf,False,0.95,"This is a commercial insurance product document (Group Cancer and Specified Disease Insurance) underwritten by Humana Insurance Company and distributed by Bay Bridge Administrators/Health Management Associates. It lists policy benefits, limits, premiums and portability provisions and contains company branding — not issued by a government agency, national public health institute, or professional medical society.",False,0.95,"The content is a consumer-facing insurance policy/brochure describing coverage, benefit schedules, exclusions and rates. It does not set public health goals, legal regulations, national strategies, implementation action plans, or evidence-based clinical guidance. Therefore it does not match any GHPL categories (Policy, Law, National Health Strategy, National Control Plan, Action Plan, or Guideline).",False,,,,,,,,,,,26.78,True,
ZAF_B8_S23_National_Oral_Health_Strategy_2002.pdf,True,0.95,"The text is a national-level oral health strategy produced and referenced as the National Directorate: Oral Health / Department of Health for South Africa. It defines national, provincial and district functions, sets national goals (e.g. fluoridation, DMFT targets), resource/monitoring arrangements and requires provincial reporting — characteristics of an authoritative government health policy document.",True,0.93,"The document is a comprehensive, country-level strategic document that sets vision, goals, priorities, roles across government levels, implementation guidance, monitoring and targets for oral health. This matches the GHPL definition of a NATIONAL HEALTH STRATEGY (national oral health strategy).",True,South African National Oral Health Strategy,National Health Strategy,,Ministry,2002,South Africa,English,National,0.861,0.875,56.5,True,
Kenya_HDC_assessment_06_June_2018.pdf,True,0.95,The document is a slide presentation authored/presented by Maina Isabel from the Ministry of Health and contains the Kenya government crest and MOH references (Kenya Health Data Collaborative). It is therefore from an authoritative national health source (Kenyan Ministry of Health).,False,0.9,"The content is an assessment/workshop slide deck summarizing progress, findings and next steps for the Kenya Health Data Collaborative. It is a presentation/assessment report, not a formal policy, law, national health strategy, national control plan, implementation/action plan with timelines/responsibilities, or an evidence-based clinical guideline. Therefore it does not fit any of the six GHPL categories.",False,,,,,,,,,,,26.65,True,
9789240014107-eng.pdf,False,0.95,"This is a World Health Organization (WHO) publication (global strategy document, WHO logo and WHO staff foreword), i.e. from a UN agency rather than a national government ministry or professional medical society. WHO/UN documents are excluded from the “authoritative health source” set defined in Question A.",True,0.9,"The document is a high-level, strategic policy document that defines a vision, targets (the 90-70-90 interim targets), principles and strategic actions for cervical cancer elimination. Its purpose and structure align with the GHPL definition of a POLICY (policy framework/strategic policy document).",False,,,,,,,,,,,19.64,True,
